date,code,open,high,low,close,preclose,volume,amount,pctChg
2003-02-24,sh.000012,100.6700,100.6800,100.6400,100.6700,0.0000,1612000,1672110000.0000,0.000000
2003-02-25,sh.000012,100.6700,100.7000,100.6600,100.6800,100.6700,1282100,1310100000.0000,0.009936
2003-02-26,sh.000012,100.7000,100.7000,100.6500,100.6700,100.6800,5170000,5208900000.0000,-0.009935
2003-02-27,sh.000012,100.6800,100.7100,100.6700,100.7000,100.6700,2273000,2294340000.0000,0.029799
2003-02-28,sh.000012,100.7200,100.7400,100.7100,100.7400,100.7000,2708100,2738130000.0000,0.039723
2003-03-03,sh.000012,100.7600,100.7700,100.7300,100.7400,100.7400,1354000,1385640000.0000,0.000000
2003-03-04,sh.000012,100.7500,100.7700,100.7200,100.7600,100.7400,1743600,1802460000.0000,0.019857
2003-03-05,sh.000012,100.7700,100.8000,100.7600,100.7900,100.7600,2289900,2373410000.0000,0.029773
2003-03-06,sh.000012,100.8000,100.8200,100.7900,100.8000,100.7900,2147500,2189040000.0000,0.009924
2003-03-07,sh.000012,100.8100,100.8500,100.8000,100.8400,100.8000,4737400,4804040000.0000,0.039676
2003-03-10,sh.000012,100.8700,100.8800,100.8500,100.8800,100.8400,2845800,2922560000.0000,0.039668
2003-03-11,sh.000012,100.8900,100.8900,100.8500,100.8600,100.8800,2683200,2758130000.0000,-0.019822
2003-03-12,sh.000012,100.8700,100.9000,100.8600,100.9000,100.8600,2096800,2141580000.0000,0.039660
2003-03-13,sh.000012,100.9000,100.9100,100.9000,100.9100,100.9000,2487200,2550430000.0000,0.009913
2003-03-14,sh.000012,100.9200,100.9400,100.9200,100.9300,100.9100,2583000,2642000000.0000,0.019816
2003-03-17,sh.000012,100.9600,100.9600,100.9400,100.9600,100.9300,1715300,1744930000.0000,0.029722
2003-03-18,sh.000012,100.9600,100.9700,100.9500,100.9600,100.9600,2353900,2400790000.0000,0.000000
2003-03-19,sh.000012,100.9500,101.0000,100.9500,100.9900,100.9600,1615800,1659070000.0000,0.029714
2003-03-20,sh.000012,100.9900,101.0300,100.9900,101.0200,100.9900,2610200,2650240000.0000,0.029705
2003-03-21,sh.000012,101.0400,101.0600,101.0300,101.0600,101.0200,2476200,2524360000.0000,0.039597
