date,code,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM
2014-06-26,sz.300386,39.7600,47.7100,39.7600,47.7100,33.1300,211807,10072089.0000,1.058506,1,44.008440,22.299496,8.363460,5.206704,34.243989
2014-06-27,sz.300386,52.4800,52.4800,52.4800,52.4800,47.7100,57486,3016865.0000,0.287286,1,9.997900,24.528978,9.199631,5.727266,37.667670
2014-06-30,sz.300386,57.7300,57.7300,57.7300,57.7300,52.4800,56844,3281604.0000,0.284078,1,10.003800,26.982810,10.119945,6.300211,41.435873
2014-07-01,sz.300386,63.5000,63.5000,63.5000,63.5000,57.7300,71682,4551807.0000,0.358231,1,9.994800,29.679689,11.131413,6.929904,45.577307
2014-07-02,sz.300386,69.8500,69.8500,69.8500,69.8500,63.5000,110995,7753000.0000,0.554698,1,10.000000,32.647658,12.244555,7.622895,50.135038
2014-07-03,sz.300386,76.8400,76.8400,76.8400,76.8400,69.8500,179117,13763350.0000,0.895137,1,10.007200,35.914761,13.469886,8.385730,55.152130
2014-07-04,sz.300386,84.5200,84.5200,84.5200,84.5200,76.8400,372976,31523931.0000,1.863948,1,9.994800,39.504368,14.816174,9.223866,60.664472
2014-07-07,sz.300386,92.9700,92.9700,92.9700,92.9700,84.5200,617172,57378480.0000,3.084318,1,9.997600,43.453869,16.297441,10.146035,66.729484
2014-07-08,sz.300386,102.2700,102.2700,102.2700,102.2700,92.9700,1280783,130985677.0000,6.400715,1,10.003200,47.800659,17.927711,11.160966,73.404585
2014-07-09,sz.300386,112.5000,112.5000,112.5000,112.5000,102.2700,935313,105222712.0000,4.674228,1,10.002900,52.582127,19.721008,12.277389,80.747197
2014-07-10,sz.300386,123.7500,123.7500,123.7500,123.7500,112.5000,791691,97971761.0000,3.956477,1,10.000000,57.840339,21.693108,13.505128,88.821917
2014-07-11,sz.300386,136.1300,136.1300,136.1300,136.1300,123.7500,5959008,811199760.0000,29.780150,1,10.004000,63.626710,23.863296,14.856187,97.707697
2014-07-14,sz.300386,140.0000,145.5000,136.5100,136.7500,136.1300,13631566,1911435152.0000,68.123768,1,0.455400,63.916496,23.971980,14.923849,98.152704
2014-07-15,sz.300386,139.9400,139.9400,129.7900,130.6500,136.7500,7739977,1043017424.0000,38.680545,1,-4.460700,61.065376,22.902664,14.258142,93.774412
2014-07-16,sz.300386,129.0100,131.8000,124.2000,128.9900,130.6500,5688645,729773648.0000,28.429010,1,-1.270600,60.289498,22.611669,14.076982,92.582942
2014-07-17,sz.300386,128.7700,131.6000,125.0000,129.7000,128.9900,4025394,518048768.0000,20.116912,1,0.550400,60.621350,22.736131,14.154466,93.092546
2014-07-18,sz.300386,129.0000,131.4900,126.5000,127.0000,129.7000,2966870,382342800.0000,14.826937,1,-2.081700,59.359379,22.262826,13.859809,91.154614
2014-07-21,sz.300386,124.0000,124.4800,116.9400,119.0000,127.0000,4769274,572353632.0000,23.834453,1,-6.299200,55.620205,20.860444,12.986750,85.412591
2014-07-22,sz.300386,118.7000,120.4700,117.6600,118.5500,119.0000,2337882,277748768.0000,11.683568,1,-0.378100,55.409877,20.781560,12.937640,85.089602
2014-07-23,sz.300386,117.9500,119.1500,114.7700,116.5900,118.5500,3227715,377908416.0000,16.130510,1,-1.653300,54.493779,20.437976,12.723741,83.682806
2014-07-24,sz.300386,115.0000,121.5000,114.0100,117.0600,116.5900,4138542,490681472.0000,20.682369,1,0.403100,54.713456,20.520366,12.775033,84.020150
2014-07-25,sz.300386,115.8600,115.8600,109.7200,111.9900,117.0600,3852234,433371536.0000,19.251544,1,-4.331100,52.343754,19.631606,12.221732,80.381143
2014-07-28,sz.300386,112.5600,114.5200,111.8500,113.0500,111.9900,2966396,335542944.0000,14.824568,1,0.946500,52.839195,19.817421,12.337412,81.141961
2014-07-29,sz.300386,113.0500,116.5700,113.0500,114.4900,113.0500,2591886,298090112.0000,12.952954,1,1.273800,53.512246,20.069850,12.494563,82.175525
2014-07-30,sz.300386,114.4500,118.8000,112.3000,118.1900,114.4900,3916062,451442544.0000,19.570525,1,3.231700,55.241614,20.718452,12.898353,84.831211
2014-07-31,sz.300386,116.6000,116.8100,114.2100,114.7000,118.1900,2460368,283674432.0000,12.295692,1,-2.952900,53.610399,20.106663,12.517481,82.326253
