date,code,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM
2000-12-13,sh.600302,20.6800,21.6800,19.9900,21.0400,9.0700,30254184,630932912.0000,67.231520,1,131.973600,135.691846,16.606052,9.897004,0.000000
2000-12-14,sh.600302,21.1800,22.1900,21.1100,21.9500,21.0400,13062116,282687133.0000,29.026924,1,4.325094,141.560648,17.324279,10.325059,0.000000
2000-12-15,sh.600302,21.8500,21.8500,20.4000,20.4900,21.9500,5380099,113192214.0000,11.955776,1,-6.651485,132.144769,16.171958,9.638290,0.000000
2000-12-18,sh.600302,20.3000,20.7700,19.6000,19.6900,20.4900,3552458,70884562.0000,7.894351,1,-3.904340,126.985383,15.540549,9.261978,0.000000
2000-12-19,sh.600302,19.6900,20.2000,19.6900,19.8900,19.6900,1912714,38146958.0000,4.250476,1,1.015738,128.275229,15.698402,9.356056,0.000000
2000-12-20,sh.600302,19.9500,20.5200,19.6000,20.3700,19.8900,2358939,47263686.0000,5.242087,1,2.413280,131.370861,16.077247,9.581843,0.000000
2000-12-21,sh.600302,20.4500,20.6400,20.1000,20.4100,20.3700,1738706,35448100.0000,3.863791,1,0.196362,131.628830,16.108817,9.600659,0.000000
2000-12-22,sh.600302,20.3000,20.7000,20.0000,20.6000,20.4100,1054309,21554285.0000,2.342909,1,0.930919,132.854184,16.258777,9.690033,0.000000
2000-12-25,sh.600302,20.6000,20.7800,20.4000,20.5600,20.6000,3516937,72491922.0000,7.815416,1,-0.194179,132.596215,16.227207,9.671217,0.000000
2000-12-26,sh.600302,20.4300,20.8400,20.3700,20.8400,20.5600,1127273,23193386.0000,2.505051,1,1.361871,134.402000,16.448200,9.802926,0.000000
2000-12-27,sh.600302,20.8800,21.2900,20.6500,20.9000,20.8400,811858,16977748.0000,1.804129,1,0.287905,134.788954,16.495555,9.831150,0.000000
2000-12-28,sh.600302,20.9000,20.9000,20.4100,20.5000,20.9000,688095,14198111.0000,1.529100,1,-1.913874,132.209261,16.179851,9.642994,0.000000
2000-12-29,sh.600302,20.4000,20.8900,20.2100,20.7800,20.5000,1055599,21732078.0000,2.345776,1,1.365857,134.015046,16.400844,9.774703,0.000000
2001-01-02,sh.600302,20.6000,21.0500,20.5100,21.0000,20.7800,968319,20199571.0000,2.151820,1,1.058707,135.433877,16.574481,9.878189,0.000000
2001-01-03,sh.600302,21.1600,21.1600,20.8100,21.0900,21.0000,1110413,23352558.0000,2.467584,1,0.428572,136.014308,16.645515,9.920524,0.000000
2001-01-04,sh.600302,21.1000,21.5000,20.9600,21.4900,21.0900,1438061,30707809.0000,3.195691,1,1.896632,138.594001,16.961219,10.108680,0.000000
2001-01-05,sh.600302,21.3000,21.6600,21.3000,21.6500,21.4900,1701659,36600228.0000,3.781464,1,0.744532,139.625878,17.087501,10.183942,0.000000
2001-01-08,sh.600302,21.7800,21.8000,21.1100,21.6000,21.6500,1016644,21836987.0000,2.259209,1,-0.230943,139.303416,17.048038,10.160423,0.000000
2001-01-09,sh.600302,21.2000,21.6900,21.1800,21.5900,21.6000,1015662,21782123.0000,2.257027,1,-0.046297,139.238924,17.040145,10.155719,0.000000
2001-01-10,sh.600302,21.5000,21.9500,21.3900,21.8900,21.5900,2124054,46202276.0000,4.720120,1,1.389529,141.173694,17.276924,10.296836,0.000000
2001-01-11,sh.600302,21.9000,22.3000,21.6800,22.2400,21.8900,2381885,52646715.0000,5.293078,1,1.598905,143.430925,17.553165,10.461472,0.000000
2001-01-12,sh.600302,21.2000,22.3500,21.2000,22.1800,22.2400,1283561,28315941.0000,2.852358,1,-0.269782,143.043971,17.505809,10.433249,0.000000
2001-01-15,sh.600302,22.1500,22.1500,21.3500,21.4200,22.1800,1490525,32250149.0000,3.312278,1,-3.426511,138.142555,16.905971,10.075753,0.000000
2001-01-16,sh.600302,21.2100,21.5600,21.0000,21.4500,21.4200,792652,16845218.0000,1.761449,1,0.140059,138.336032,16.929649,10.089864,0.000000
2001-01-17,sh.600302,21.9000,21.9000,21.2200,21.2300,21.4500,222750,4775080.0000,0.495000,1,-1.025647,136.917201,16.756011,9.986378,0.000000
2001-01-18,sh.600302,21.3000,21.5300,21.2000,21.4800,21.2300,455812,9771667.0000,1.012916,1,1.177579,138.529509,16.953327,10.103976,0.000000
2001-01-19,sh.600302,21.5000,21.5800,21.2100,21.3800,21.4800,385099,8239040.0000,0.855776,1,-0.465551,137.884585,16.874401,10.056937,0.000000
2001-02-05,sh.600302,21.3600,21.3600,20.5500,20.8500,21.3800,452477,9378094.0000,1.005504,1,-2.478947,134.466492,16.456092,9.807630,0.000000
2001-02-06,sh.600302,20.6500,20.7000,20.0300,20.4100,20.8500,746767,15236581.0000,1.659482,1,-2.110314,131.628830,16.108817,9.600659,0.000000
2001-02-07,sh.600302,20.2800,20.3800,19.8800,20.1600,20.4100,187860,3783034.0000,0.417467,1,-1.224890,130.016522,15.911502,9.483061,0.000000
2001-02-08,sh.600302,20.0600,20.4800,20.0600,20.1800,20.1600,193580,3914248.0000,0.430178,1,0.099209,130.145507,15.927287,9.492469,0.000000
2001-02-09,sh.600302,20.4000,20.6000,20.0800,20.5900,20.1800,287550,5863416.0000,0.639000,1,2.031714,132.789692,16.250884,9.685329,0.000000
2001-02-12,sh.600302,20.5800,20.5800,20.1200,20.4800,20.5900,81290,1649744.0000,0.180644,1,-0.534243,132.080276,16.164066,9.633586,0.000000
2001-02-13,sh.600302,20.4800,20.6400,20.2800,20.3200,20.4800,69000,1411092.0000,0.153333,1,-0.781249,131.048399,16.037784,9.558324,0.000000
2001-02-14,sh.600302,20.3300,20.4500,20.2800,20.3500,20.3200,59200,1204759.0000,0.131556,1,0.147641,131.241876,16.061462,9.572435,0.000000
2001-02-15,sh.600302,20.3200,20.5600,20.1500,20.2700,20.3500,74800,1516754.0000,0.166222,1,-0.393120,130.725938,15.998321,9.534804,0.000000
2001-02-16,sh.600302,20.0200,20.3000,19.8000,20.1500,20.2700,273885,5463916.0000,0.608633,1,-0.592012,129.952030,15.903610,9.478357,0.000000
2001-02-19,sh.600302,20.8600,20.8800,20.1600,20.8800,20.1500,294669,6066944.0000,0.654820,1,3.622827,134.659969,16.479770,9.821742,0.000000
2001-02-20,sh.600302,20.5300,20.8000,20.3100,20.4500,20.8800,152460,3138241.0000,0.338800,1,-2.059379,131.886799,16.140388,9.619474,0.000000
2001-02-21,sh.600302,20.7000,20.7000,20.0000,20.0800,20.4500,246410,4951875.0000,0.547578,1,-1.809295,129.500583,15.848361,9.445430,0.000000
